age,gender,education,marital_status,workclass,occupation,hours_per_week,capital_gain,capital_loss,native_country,annual_income,loan_status,experience_years,job_satisfaction,bmi,smoking_status,physical_activity,credit_score,disease_risk
21.0,1,2,0,2,4,23.0,17876.0,4814.0,1,37576.0,0,11.0,3.0,27.9,1,1,699.0,0.0
29.0,1,2,3,3,0,53.0,26470.0,5828.0,1,103900.0,0,6.0,5.0,31.8,1,0,589.0,0.0
59.0,1,2,3,0,4,68.0,11210.0,9073.0,5,42779.0,0,22.0,5.0,36.4,1,2,463.0,0.0
50.0,0,2,0,0,4,18.0,44605.0,2123.0,5,79796.0,1,12.0,5.0,25.4,0,0,450.0,1.0
67.0,1,0,0,0,5,88.0,22341.0,5343.0,1,11440.0,1,16.0,1.0,26.9,0,0,562.0,1.0
37.0,0,2,1,0,5,70.0,35619.0,2060.0,0,93921.0,1,12.0,1.0,24.4,0,0,387.0,0.0
49.0,0,2,3,1,1,22.0,38095.0,466.0,5,87027.0,0,36.0,4.0,29.5,1,0,340.0,1.0
25.0,1,1,0,0,2,37.0,28981.0,6054.0,2,80314.0,0,17.0,5.0,27.1,1,0,439.0,0.0
43.0,0,0,2,3,2,77.0,12266.0,1963.0,5,114529.0,0,29.0,2.0,25.1,2,1,591.0,1.0
39.0,1,0,1,2,4,78.0,34213.0,9513.0,3,90886.0,1,34.0,5.0,29.7,1,0,471.0,0.0
60.0,1,3,1,2,6,61.0,41427.0,3720.0,5,44869.0,1,7.0,3.0,39.900000000000006,0,2,678.0,1.0
53.0,0,3,0,3,1,28.0,23231.0,9472.0,3,69992.5,1,31.0,2.0,23.9,0,2,717.0,0.0
69.0,1,2,3,0,4,81.0,28521.0,3421.0,5,82827.0,1,34.0,3.0,25.7,2,1,403.0,0.0
39.0,1,3,3,1,1,47.0,4350.0,253.0,5,62500.0,1,42.0,1.0,25.8,1,2,841.0,0.0
18.0,0,1,0,2,1,41.0,40789.0,4723.0,5,91890.0,1,38.0,1.0,29.1,2,2,675.0,1.0
38.0,1,3,2,1,0,10.0,17900.0,4503.0,5,75162.0,0,4.0,3.0,29.0,2,2,425.0,0.0
69.0,1,2,2,0,1,63.0,37451.0,2157.0,5,66844.0,1,38.0,4.0,37.5,0,1,740.0,0.0
59.0,1,3,0,1,1,7.0,39642.0,4278.0,1,50957.0,0,33.0,4.0,30.8,2,0,570.0,0.0
64.0,1,0,2,1,5,32.0,27867.0,9955.0,5,79710.0,1,21.0,3.0,33.8,2,0,778.0,1.0
42.0,0,0,0,2,2,82.0,10713.0,1124.0,1,69992.5,1,12.0,4.0,23.9,2,0,589.0,0.0
19.0,1,0,1,3,3,92.0,7494.0,9178.0,5,104217.0,1,19.0,2.0,26.1,1,0,702.0,0.0
51.0,0,0,1,0,5,90.0,29839.0,7695.0,0,74463.0,1,3.0,3.0,31.1,2,1,547.0,0.0
57.0,1,1,2,0,1,85.0,33284.0,2221.0,0,81202.0,1,36.0,2.0,34.8,2,2,589.0,0.0
55.0,1,2,0,1,4,15.0,48607.0,527.0,2,57074.0,1,22.0,2.0,22.7,2,1,713.0,0.0
45.0,0,1,0,2,6,95.0,17532.0,146.0,3,56788.0,0,20.0,2.0,32.6,0,0,556.0,0.0
41.0,0,3,1,2,2,91.0,44549.0,7561.0,0,84119.0,0,29.0,5.0,21.0,0,1,589.0,0.0
64.0,1,0,1,1,0,47.0,19865.0,2005.0,5,47853.0,1,14.0,4.0,24.4,1,0,570.0,1.0
50.0,1,2,1,0,2,46.0,3657.0,8461.0,2,66295.0,0,5.0,4.0,25.3,2,2,307.0,1.0
20.0,1,2,0,3,5,55.0,29934.0,4494.0,5,69992.5,0,1.0,3.0,27.4,1,1,375.0,0.0
47.0,1,1,3,1,1,76.0,35485.0,1429.0,5,43319.0,0,6.0,5.0,26.1,0,2,589.0,1.0
24.0,0,0,0,3,0,85.0,49666.0,5580.0,1,55467.0,1,43.0,5.0,39.6,2,2,793.0,0.0
56.0,0,2,3,2,4,47.0,29173.0,5872.0,0,48824.0,0,30.0,3.0,22.3,0,1,644.0,0.0
62.0,1,1,3,0,4,63.0,40743.0,7566.0,5,93870.0,1,42.0,1.0,33.2,2,1,327.0,0.0
19.0,0,1,2,1,1,10.0,40746.0,8218.0,5,93730.0,1,38.0,3.0,28.4,0,0,779.0,1.0
66.0,1,3,0,2,5,82.0,10938.0,6019.0,3,54406.0,0,31.0,5.0,32.7,2,1,389.0,1.0
52.0,1,1,3,2,5,44.0,43087.0,1534.0,2,34586.0,1,41.0,2.0,29.5,1,0,809.0,0.0
49.0,1,2,1,3,0,28.0,8171.0,8609.0,5,71061.0,0,20.0,4.0,25.5,0,2,600.0,0.0
40.0,1,3,0,1,5,36.0,4984.0,5631.0,3,58800.0,1,33.0,1.0,34.2,0,2,592.0,0.0
41.0,1,1,2,3,6,77.0,26711.0,5669.0,0,39303.0,0,10.0,2.0,33.2,2,0,761.0,1.0
41.0,0,1,2,0,6,91.0,12911.0,3202.0,0,18526.0,0,26.0,2.0,33.2,2,0,799.0,0.0
61.0,1,1,3,2,3,68.0,3644.0,552.0,2,97589.0,0,17.0,1.0,32.0,1,0,778.0,0.0
35.0,1,0,2,1,0,79.0,49618.0,3165.0,2,47719.0,0,37.0,2.0,18.7,2,0,720.0,0.0
23.0,0,2,2,0,1,34.0,7718.0,127.0,2,55694.0,0,9.0,2.0,35.9,2,2,551.0,0.0
54.0,0,0,3,2,0,63.0,581.0,9450.0,0,103831.0,0,36.0,4.0,31.3,2,1,589.0,1.0
51.0,1,1,3,0,5,8.0,18478.0,3800.0,3,48095.0,1,15.0,4.0,22.6,2,0,318.0,0.0
59.0,0,2,3,0,1,7.0,6223.0,2845.0,5,109566.0,1,0.0,1.0,29.0,1,0,453.0,0.0
66.0,1,1,3,3,4,93.0,44898.0,2269.0,2,87462.0,0,19.0,1.0,20.9,1,2,631.0,0.0
53.0,1,3,2,1,1,73.0,34159.0,7759.0,5,69992.5,1,28.0,5.0,25.8,1,1,334.0,0.0
26.0,0,2,2,1,4,43.0,3024.0,544.0,2,67403.0,1,27.0,3.0,26.2,0,2,519.0,1.0
45.0,0,3,2,3,3,78.0,23780.0,274.0,0,37195.0,0,18.0,4.0,25.1,0,1,303.0,0.0
26.0,2,3,3,1,0,44.0,20975.0,7126.0,5,82418.0,0,11.0,3.0,27.1,1,2,812.0,1.0
29.0,1,3,2,3,5,60.0,28288.0,3988.0,1,122169.0,1,42.0,3.0,32.1,0,0,535.0,0.0
68.0,0,2,3,3,4,8.0,28394.0,7196.0,5,39185.0,1,3.0,2.0,33.2,0,1,354.0,0.0
26.0,1,2,0,1,6,34.0,35213.0,6416.0,1,44067.0,0,40.0,2.0,25.2,0,1,799.0,1.0
61.0,0,0,2,2,4,21.0,21271.0,1075.0,5,30873.0,0,14.0,3.0,30.5,1,1,816.0,1.0
55.0,1,3,3,2,0,92.0,35307.0,7946.0,2,93574.0,0,1.0,1.0,21.7,2,1,684.0,1.0
41.0,1,3,2,3,1,59.0,7523.0,5985.0,4,83844.0,1,26.0,4.0,29.9,0,0,786.0,0.0
65.0,0,3,2,2,6,9.0,35168.0,3210.0,2,88010.0,1,7.0,2.0,27.8,2,0,589.0,0.0
52.0,0,3,0,0,1,22.0,12013.0,7134.0,0,60618.0,1,35.0,1.0,33.8,2,2,350.0,0.0
36.0,1,1,1,3,3,92.0,37080.0,3387.0,4,31320.0,0,12.0,5.0,23.6,2,1,681.0,0.0
48.0,0,0,3,0,1,93.0,29617.0,9142.0,3,53673.0,1,39.0,1.0,31.4,2,0,595.0,1.0
58.0,0,3,0,3,5,91.0,5734.0,4993.0,0,14310.0,0,35.0,1.0,21.9,2,1,712.0,0.0
36.0,0,2,1,2,5,55.0,5264.0,8055.0,4,49961.0,0,9.0,2.0,28.0,2,1,480.0,1.0
21.0,0,3,0,2,2,32.0,28528.0,3552.0,4,127352.0,1,19.0,3.0,20.4,0,1,783.0,0.0
64.0,1,1,2,1,6,22.0,7046.0,5614.0,5,69992.5,1,41.0,4.0,20.5,0,2,780.0,1.0
26.0,0,1,1,0,5,54.0,30931.0,1521.0,3,78029.0,1,23.0,4.0,30.8,1,0,745.0,0.0
36.0,0,2,0,1,4,85.0,35224.0,803.0,2,91812.0,1,2.0,3.0,19.0,1,2,745.0,1.0
50.0,1,1,2,1,6,40.0,27682.0,6237.0,5,131393.0,1,9.0,2.0,29.8,1,0,442.0,0.0
35.0,1,3,3,2,2,87.0,17117.0,552.0,5,68641.0,0,33.0,2.0,31.1,0,2,620.0,0.0
43.0,0,3,1,2,2,31.0,25541.0,3326.0,3,85515.0,1,7.0,3.0,25.6,1,1,432.0,0.0
69.0,1,2,3,0,5,47.0,29092.0,9079.0,5,69992.5,1,13.0,5.0,19.2,0,1,839.0,0.0
56.0,1,2,1,0,3,9.0,5958.0,4265.0,3,58441.0,1,0.0,5.0,17.1,0,1,739.0,0.0
50.0,1,3,1,3,0,64.0,13201.0,5332.0,4,72453.0,0,6.0,1.0,29.3,2,1,705.0,0.0
31.0,1,1,0,3,0,44.0,44982.0,5940.0,3,88260.0,0,43.0,5.0,30.5,2,0,353.0,0.0
69.0,0,3,1,0,3,24.0,34511.0,5732.0,5,76246.0,1,0.0,4.0,27.8,1,1,550.0,1.0
51.0,1,2,1,2,5,34.0,41700.0,1436.0,5,70662.0,1,13.0,5.0,26.8,2,0,301.0,1.0
40.0,0,3,3,3,1,52.0,21936.0,4412.0,5,34474.0,1,34.0,2.0,23.4,1,2,569.0,0.0
49.0,1,1,3,3,1,70.0,43003.0,8128.0,5,91078.0,1,29.0,2.0,32.4,0,2,833.0,1.0
24.0,1,0,3,0,2,53.0,27314.0,9239.0,5,70368.0,0,13.0,3.0,26.7,2,2,589.0,0.0
56.0,0,1,0,1,5,58.0,31516.0,596.0,5,95024.0,1,30.0,5.0,15.7,0,2,714.0,1.0
29.0,1,1,0,1,5,72.0,4747.0,658.0,3,48237.0,0,17.0,4.0,29.5,2,2,445.0,0.0
23.0,0,0,0,2,0,28.0,44126.0,3696.0,5,69992.5,1,25.0,5.0,33.3,1,0,630.0,0.0
22.0,1,0,1,0,2,24.0,31057.0,445.0,5,64441.0,1,1.0,2.0,21.5,2,2,302.0,0.0
20.0,0,3,2,0,6,89.0,48971.0,490.0,1,82515.0,1,12.0,2.0,30.2,0,1,589.0,0.0
25.0,0,2,0,0,2,31.0,33955.0,5290.0,3,69992.5,1,3.0,1.0,26.8,1,2,721.0,1.0
56.0,0,2,1,1,5,8.0,35542.0,9427.0,5,10984.0,0,41.0,4.0,22.9,1,1,374.0,0.0
19.0,1,0,2,2,5,69.0,39504.0,9779.0,5,82641.0,0,44.0,1.0,21.0,2,0,455.0,0.0
54.0,0,0,3,3,5,79.0,17934.0,4784.0,0,29524.0,1,40.0,5.0,25.5,2,1,387.0,0.0
35.0,0,2,1,0,4,41.0,4466.0,6290.0,2,68517.0,1,40.0,5.0,25.6,2,2,304.0,0.0
68.0,1,2,0,2,5,41.0,35952.0,4046.0,5,88317.0,0,42.0,2.0,27.1,0,0,589.0,1.0
24.0,1,0,3,2,1,21.0,21634.0,6669.0,5,77723.0,1,24.0,5.0,22.0,1,1,368.0,1.0
47.0,0,0,1,3,2,88.0,39019.0,3032.0,0,85700.0,0,43.0,3.0,32.1,0,2,763.0,1.0
59.0,1,0,3,2,2,49.0,24404.0,4708.0,5,56090.0,1,20.0,2.0,25.7,0,1,594.0,0.0
49.0,0,1,0,3,0,57.0,11075.0,9993.0,5,49584.0,0,29.0,2.0,24.3,2,1,390.0,0.0
19.0,1,1,0,3,1,34.0,34508.0,3353.0,1,59294.0,0,5.0,3.0,32.0,2,0,625.0,0.0
18.0,1,1,2,2,5,79.0,22576.0,7381.0,1,97939.0,1,15.0,2.0,28.5,2,0,300.0,0.0
32.0,1,3,2,1,3,40.0,42219.0,5672.0,5,69992.5,0,24.0,4.0,27.1,1,2,664.0,0.0
39.0,0,3,1,1,5,27.0,12712.0,9481.0,5,72076.0,0,35.0,2.0,22.4,0,2,546.0,0.0
56.0,1,2,1,3,6,75.0,8351.0,3776.0,5,101325.0,0,4.0,3.0,22.7,2,1,674.0,0.0
69.0,1,3,0,1,4,57.0,8414.0,981.0,5,54048.0,1,40.0,2.0,27.4,1,0,382.0,0.0
65.0,0,1,1,3,6,51.0,32238.0,7396.0,4,28928.0,1,17.0,2.0,20.4,1,2,466.0,0.0
51.0,1,0,3,3,1,86.0,8132.0,5107.0,4,79240.0,1,38.0,5.0,21.1,2,1,650.0,1.0
44.0,0,3,1,0,5,91.0,20785.0,9861.0,5,94986.0,1,13.0,4.0,22.7,1,2,618.0,1.0
67.0,0,0,0,2,6,91.0,23591.0,9236.0,5,57821.0,0,26.0,2.0,25.1,0,1,820.0,1.0
68.0,0,1,1,3,5,37.0,47630.0,63.0,4,130234.0,0,7.0,4.0,38.2,1,2,497.0,0.0
38.0,1,0,0,1,3,26.0,46505.0,6981.0,2,109717.0,1,23.0,1.0,25.5,0,1,831.0,1.0
37.0,1,3,1,2,0,63.0,46396.0,5357.0,5,114119.0,1,21.0,4.0,26.2,2,0,533.0,0.0
21.0,1,1,2,3,0,72.0,49678.0,3596.0,3,65707.0,1,35.0,2.0,26.4,2,0,358.0,1.0
35.0,1,0,2,3,3,58.0,10319.0,7360.0,3,44044.0,1,1.0,3.0,33.4,1,2,589.0,1.0
51.0,1,3,1,2,3,95.0,5157.0,5526.0,3,69992.5,1,12.0,5.0,27.0,0,2,768.0,1.0
26.0,1,2,0,0,4,70.0,34508.0,6555.0,4,28618.0,1,25.0,2.0,27.1,0,0,522.0,0.0
58.0,1,2,2,3,3,67.0,25548.0,4949.0,2,78306.0,0,7.0,5.0,27.1,2,1,577.0,1.0
54.0,1,2,0,0,1,41.0,48564.0,5657.0,1,82125.0,0,41.0,4.0,27.1,0,0,589.0,0.0
57.0,0,3,1,0,3,76.0,25539.0,775.0,1,35391.0,1,0.0,2.0,31.0,2,2,651.0,0.0
54.0,1,2,3,2,6,47.0,9588.0,8762.0,5,8476.0,0,3.0,5.0,24.4,2,1,627.0,1.0
58.0,1,2,3,0,4,97.0,10428.0,3819.0,1,74050.0,0,36.0,4.0,25.8,2,1,364.0,0.0
55.0,1,3,0,2,2,11.0,33160.0,8900.0,4,68631.0,0,5.0,3.0,27.8,2,0,729.0,0.0
27.0,1,1,1,2,4,13.0,49814.0,4601.0,5,58282.0,1,2.0,5.0,23.5,1,2,589.0,1.0
56.0,1,1,2,2,4,43.0,31919.0,3713.0,0,99582.0,0,30.0,1.0,33.8,0,0,598.0,0.0
64.0,1,3,3,2,3,57.0,5891.0,7258.0,2,52738.0,1,12.0,2.0,28.2,2,0,575.0,1.0
30.0,1,3,0,3,5,63.0,45493.0,5839.0,5,113346.0,0,33.0,5.0,25.5,2,2,407.0,1.0
54.0,1,3,2,0,2,59.0,47965.0,2799.0,3,44037.0,0,28.0,4.0,25.3,0,0,797.0,0.0
24.0,1,3,3,0,0,52.0,32782.0,3113.0,3,69768.0,1,44.0,2.0,21.3,0,1,843.0,1.0
23.0,0,3,0,3,0,10.0,27226.0,7779.0,5,35445.0,1,20.0,2.0,28.7,2,0,326.0,0.0
36.0,0,3,1,3,0,85.0,31248.0,310.0,4,22320.0,0,5.0,4.0,28.6,2,2,381.0,0.0
64.0,0,0,1,2,4,67.0,14877.0,161.0,3,46789.0,0,32.0,4.0,23.6,2,1,735.0,0.0
42.0,1,2,3,1,2,74.0,30763.0,9867.0,0,80147.0,0,38.0,3.0,29.6,0,0,328.0,1.0
27.0,0,1,3,3,5,79.0,41507.0,2723.0,1,104514.0,1,2.0,1.0,25.1,1,1,811.0,0.0
39.0,1,3,1,0,2,18.0,43821.0,3950.0,3,61045.0,0,10.0,3.0,28.9,2,1,760.0,0.0
56.0,1,2,0,3,3,10.0,239.0,9181.0,5,56559.0,0,32.0,1.0,26.2,1,1,785.0,0.0
44.0,1,2,2,2,1,64.0,8336.0,3758.0,0,69992.5,1,2.0,3.0,25.8,2,0,500.0,0.0
40.0,1,0,0,1,4,93.0,40470.0,9832.0,5,74592.0,1,15.0,1.0,36.9,0,2,813.0,0.0
35.0,0,3,0,1,0,43.0,39507.0,8122.0,4,28756.0,0,35.0,3.0,27.1,0,0,610.0,0.0
67.0,0,0,2,0,4,76.0,42827.0,503.0,5,74523.0,0,40.0,4.0,22.0,2,0,352.0,1.0
63.0,0,1,1,3,5,71.0,49272.0,7624.0,3,81317.0,1,8.0,1.0,27.1,0,0,413.0,1.0
19.0,0,2,1,3,1,65.0,1086.0,960.0,4,113717.0,0,28.0,4.0,24.6,2,1,478.0,0.0
49.0,0,0,2,3,6,47.0,18931.0,3913.0,1,97702.0,0,9.0,3.0,29.6,1,2,705.0,0.0
27.0,1,2,3,3,2,77.0,26081.0,2085.0,5,47211.0,1,32.0,1.0,27.1,2,1,810.0,1.0
43.0,0,0,1,0,2,79.0,45607.0,8201.0,5,87250.0,1,40.0,2.0,34.6,2,0,530.0,0.0
49.0,1,2,0,1,6,5.0,39580.0,8473.0,3,69992.5,0,0.0,1.0,23.1,0,0,712.0,1.0
48.0,0,3,2,2,1,79.0,45005.0,5605.0,0,122669.0,1,27.0,2.0,29.0,2,1,598.0,0.0
27.0,0,1,3,2,0,60.0,860.0,1977.0,0,115197.0,0,34.0,3.0,35.1,1,2,590.0,0.0
67.0,1,0,2,0,6,69.0,48724.0,543.0,0,68386.0,0,11.0,5.0,27.0,2,2,385.0,0.0
50.0,2,0,0,0,5,32.0,47400.0,2552.0,2,78136.0,1,42.0,4.0,29.6,2,2,367.0,1.0
53.0,1,0,1,3,4,86.0,7725.0,1575.0,3,69992.5,0,7.0,2.0,23.7,2,2,387.0,1.0
67.0,0,2,1,3,5,65.0,42975.0,167.0,0,59843.0,0,43.0,5.0,25.2,2,1,544.0,0.0
28.0,1,3,2,3,1,57.0,14758.0,7161.0,4,69992.5,1,25.0,2.0,29.1,0,1,410.0,1.0
50.0,2,2,0,1,3,55.0,24391.0,2195.0,2,26300.0,1,19.0,4.0,36.8,2,0,759.0,0.0
45.0,1,3,3,2,5,61.0,45160.0,3878.0,0,72049.0,0,23.0,5.0,30.7,0,0,848.0,1.0
31.0,2,3,2,3,5,17.0,22902.0,5127.0,5,72374.0,1,34.0,3.0,26.6,1,1,624.0,0.0
37.0,1,0,3,1,5,80.0,26206.0,2242.0,5,113891.0,0,26.0,1.0,29.4,2,2,454.0,0.0
57.0,1,2,3,2,5,81.0,24302.0,873.0,5,63379.0,1,15.0,4.0,27.3,1,2,422.0,0.0
29.0,1,0,3,2,1,19.0,27194.0,1640.0,2,82734.0,1,21.0,2.0,31.9,1,0,411.0,1.0
50.0,0,0,3,0,1,74.0,27136.0,1462.0,1,69761.0,1,25.0,3.0,25.6,0,2,547.0,0.0
24.0,1,2,2,3,1,92.0,23160.0,7994.0,4,66154.0,1,38.0,3.0,31.0,0,2,374.0,0.0
39.0,0,1,2,3,2,23.0,19644.0,1023.0,3,82833.0,1,24.0,4.0,33.7,2,1,828.0,0.0
33.0,1,3,2,0,5,93.0,43862.0,6443.0,5,69992.5,1,12.0,5.0,24.9,1,2,512.0,1.0
34.0,1,2,1,3,2,73.0,14865.0,6398.0,3,59660.0,0,37.0,1.0,28.9,2,1,589.0,0.0
48.0,1,3,2,0,3,31.0,49876.0,7133.0,5,74164.0,1,10.0,5.0,26.5,0,1,390.0,1.0
20.0,1,2,0,3,5,95.0,179.0,6063.0,5,80951.0,1,2.0,3.0,33.1,2,0,444.0,1.0
40.0,0,0,3,2,6,59.0,11343.0,502.0,5,81594.0,0,39.0,2.0,27.1,0,1,424.0,0.0
20.0,2,0,2,2,2,79.0,678.0,3473.0,2,133984.5,0,36.0,5.0,25.8,0,0,641.0,1.0
54.0,1,0,3,3,5,68.0,24553.0,9258.0,0,91327.0,1,40.0,5.0,28.3,1,1,568.0,0.0
26.0,1,3,3,2,2,55.0,2713.0,6209.0,3,17171.0,1,6.0,4.0,25.4,0,1,777.0,0.0
64.0,2,0,1,0,0,51.0,19581.0,2591.0,0,52729.0,0,7.0,4.0,23.6,0,2,797.0,0.0
43.0,0,0,3,3,6,35.0,21370.0,3630.0,5,81293.0,0,30.0,2.0,29.9,1,0,386.0,1.0
42.0,0,2,2,2,0,30.0,27180.0,3856.0,5,48676.0,0,8.0,3.0,22.9,1,1,679.0,0.0
36.0,0,1,1,0,5,65.0,15854.0,4886.0,5,59686.0,0,26.0,5.0,25.5,2,2,846.0,0.0
54.0,0,1,0,2,6,37.0,2030.0,1621.0,3,63729.0,0,0.0,3.0,22.4,2,2,344.0,0.0
55.0,0,2,1,2,5,99.0,13355.0,3304.0,0,69992.5,1,4.0,1.0,28.0,1,2,716.0,0.0
66.0,1,2,1,1,1,22.0,13265.0,7806.0,4,55422.0,0,43.0,4.0,29.4,0,1,382.0,0.0
24.0,0,3,1,1,0,26.0,730.0,4873.0,3,77642.0,1,17.0,2.0,29.3,0,2,589.0,1.0
33.0,0,3,1,1,1,62.0,34452.0,3096.0,4,65850.0,0,35.0,4.0,34.7,1,2,668.0,0.0
65.0,0,3,2,0,3,24.0,6121.0,9517.0,1,69992.5,0,36.0,3.0,27.2,0,1,467.0,0.0
23.0,1,0,0,3,5,72.0,30989.0,9717.0,2,69992.5,1,13.0,2.0,24.6,1,1,716.0,0.0
57.0,1,0,0,0,6,10.0,9707.0,5782.0,3,61653.0,1,37.0,1.0,29.4,0,0,812.0,0.0
35.0,0,2,1,3,0,82.0,24938.0,6032.0,5,81952.0,1,10.0,2.0,26.7,1,2,452.0,0.0
44.0,0,0,2,3,2,19.0,5725.0,2205.0,5,72449.0,1,30.0,1.0,28.1,0,0,589.0,1.0
44.0,0,3,2,1,6,49.0,39080.0,5764.0,5,61094.0,0,28.0,2.0,20.2,2,2,532.0,0.0
28.0,0,2,0,2,3,29.0,40673.0,6105.0,5,64948.0,1,15.0,5.0,22.7,0,0,493.0,0.0
61.0,1,2,0,1,0,64.0,34214.0,9330.0,2,82019.0,0,20.0,3.0,29.9,2,2,510.0,0.0
34.0,1,0,1,1,6,16.0,32826.0,6001.0,4,54939.0,0,20.0,2.0,27.1,1,2,359.0,0.0
22.0,0,3,2,2,6,48.0,27047.0,8946.0,5,50793.0,1,10.0,5.0,27.1,2,2,348.0,0.0
57.0,0,2,2,2,2,98.0,19538.0,3716.0,2,99430.0,1,20.0,1.0,24.7,0,2,496.0,0.0
64.0,0,0,0,0,3,56.0,46864.0,2174.0,1,82113.0,1,19.0,3.0,24.5,2,1,589.0,1.0
56.0,1,2,1,2,1,56.0,44358.0,594.0,1,33066.0,1,8.0,3.0,23.6,1,1,316.0,1.0
49.0,0,1,3,1,6,12.0,42866.0,5328.0,5,54945.0,0,33.0,4.0,29.7,2,2,430.0,1.0
48.0,1,2,3,3,5,55.0,10206.0,6751.0,1,51254.0,0,42.0,5.0,23.0,1,2,725.0,0.0
47.0,0,0,1,2,5,34.0,22858.0,9844.0,4,70127.0,0,28.0,1.0,26.3,2,1,366.0,0.0
35.0,0,3,3,1,2,14.0,11957.0,4526.0,3,72182.0,1,19.0,3.0,23.1,2,0,767.0,0.0
55.0,1,1,2,3,5,97.0,36742.0,9803.0,1,70093.0,1,14.0,4.0,30.8,0,0,691.0,0.0
20.0,1,3,3,0,0,47.0,27465.0,7376.0,5,74636.0,1,33.0,5.0,33.4,0,1,304.0,0.0
66.0,1,0,3,1,6,90.0,4980.0,2991.0,0,63288.0,0,41.0,5.0,30.7,0,0,405.0,1.0
67.0,1,3,3,0,4,40.0,46717.0,3746.0,5,57942.0,0,15.0,3.0,23.0,2,1,490.0,1.0
25.0,0,1,0,3,2,43.0,48084.0,477.0,5,69992.5,0,29.0,1.0,32.3,0,2,673.0,1.0
47.0,1,1,0,0,1,37.0,18904.0,4318.0,5,97585.0,0,7.0,2.0,25.5,1,2,658.0,0.0
37.0,1,1,1,2,0,7.0,47065.0,3998.0,4,69992.5,0,25.0,1.0,15.5,0,0,694.0,1.0
33.0,0,3,3,3,6,82.0,43553.0,3514.0,0,45029.0,1,7.0,3.0,24.6,2,2,698.0,0.0
37.0,0,0,3,2,4,99.0,17270.0,823.0,0,91140.0,1,8.0,3.0,30.4,1,0,842.0,0.0
39.0,0,1,0,3,0,82.0,11003.0,5099.0,3,59772.0,1,34.0,3.0,14.299999999999995,2,0,766.0,1.0
27.0,1,0,0,2,0,8.0,11805.0,3876.0,1,117071.0,0,3.0,4.0,20.4,1,2,514.0,1.0
39.0,0,3,3,0,2,7.0,19042.0,5375.0,4,84056.0,1,8.0,2.0,31.2,1,2,481.0,0.0
55.0,1,1,2,3,2,84.0,37575.0,7346.0,5,93847.0,0,15.0,5.0,24.4,0,2,558.0,1.0
54.0,0,1,3,2,4,52.0,48354.0,9998.0,5,49452.0,1,23.0,4.0,29.2,2,0,382.0,1.0
38.0,0,0,0,1,5,18.0,22367.0,6654.0,4,59718.0,0,10.0,3.0,24.4,1,2,793.0,1.0
25.0,1,3,0,0,6,80.0,5907.0,2390.0,0,52199.0,1,28.0,5.0,19.4,1,0,600.0,0.0
20.0,1,3,1,3,6,19.0,1164.0,6868.0,3,106039.0,0,26.0,2.0,22.4,1,0,462.0,1.0
45.0,0,2,2,3,5,35.0,42180.0,1492.0,5,78670.0,1,27.0,5.0,27.1,2,0,589.0,1.0
68.0,1,3,1,0,5,60.0,35745.0,135.0,5,89404.0,0,18.0,1.0,30.6,2,1,827.0,0.0
43.0,1,1,3,2,2,11.0,35469.0,6123.0,5,88111.0,1,36.0,2.0,23.2,2,2,454.0,0.0
60.0,0,3,0,3,0,18.0,31852.0,6756.0,2,133984.5,0,39.0,5.0,20.5,0,0,394.0,0.0
22.0,0,3,2,1,1,76.0,3276.0,3281.0,5,65791.0,1,12.0,3.0,16.4,0,1,398.0,0.0
48.0,1,2,2,3,1,12.0,12412.0,5901.0,4,76025.0,0,37.0,4.0,27.9,1,2,425.0,0.0
37.0,1,2,0,3,1,74.0,46110.0,2555.0,1,102024.0,0,16.0,2.0,34.1,2,1,407.0,0.0
65.0,1,3,0,3,5,77.0,30109.0,8313.0,5,74105.0,1,7.0,3.0,28.1,1,2,571.0,0.0
25.0,0,3,1,2,6,65.0,44106.0,1895.0,5,7244.5,1,37.0,3.0,29.9,0,2,329.0,1.0
39.0,0,0,0,1,0,90.0,2096.0,7754.0,5,66528.0,1,9.0,3.0,27.6,2,2,835.0,0.0
57.0,1,1,2,3,6,8.0,1336.0,4567.0,1,40330.0,1,5.0,4.0,25.4,1,1,644.0,0.0
43.0,0,3,2,0,1,21.0,26079.0,5918.0,0,69992.5,0,16.0,4.0,24.9,0,1,445.0,0.0
69.0,1,3,0,3,6,67.0,35980.0,3410.0,3,40946.0,1,20.0,5.0,32.7,1,0,589.0,0.0
31.0,1,0,3,2,4,46.0,37538.0,2509.0,4,85042.0,1,40.0,2.0,20.8,0,1,565.0,0.0
68.0,1,1,2,1,1,47.0,36292.0,264.0,1,75006.0,1,38.0,3.0,33.8,0,1,511.0,1.0
30.0,1,3,3,3,2,99.0,27537.0,2233.0,0,88828.0,0,18.0,3.0,27.4,1,1,736.0,0.0
28.0,1,1,1,2,2,23.0,45470.0,9536.0,5,50534.0,1,26.0,1.0,22.3,0,0,513.0,0.0
44.0,0,2,1,2,2,58.0,16066.0,599.0,5,90284.0,1,15.0,1.0,25.3,0,1,405.0,1.0
30.0,1,1,1,3,3,54.0,32375.0,2525.0,3,107931.0,0,11.0,1.0,24.2,1,2,806.0,0.0
36.0,1,2,0,1,1,12.0,5890.0,8339.0,5,85353.0,0,23.0,1.0,26.6,2,1,679.0,0.0
31.0,1,2,2,3,0,29.0,1864.0,8285.0,0,67797.0,0,5.0,5.0,29.4,0,2,606.0,1.0
