id,age,gender,education,marital_status,workclass,occupation,hours_per_week,capital_gain,capital_loss,native_country,annual_income,loan_status,experience_years,job_satisfaction,bmi,smoking_status,physical_activity,credit_score,disease_risk
4540,61,Male,PhD,Divorced,Self-Employed,Other-service,41,25078,3260,UK,65367.0,denied,11,3,32.7,non-smoker,low,621.0,0
4541,18,Male,Bachelors,Divorced,Self-Employed,Machine-op-inspct,26,31815,2381,Germany,41874.0,denied,30,4,22.3,non-smoker,high,848.0,1
4542,47,Female,Bachelors,Divorced,Government,Sales,34,16803,820,,41894.0,denied,43,4,38.0,smoker,low,647.0,1
4543,42,Female,Bachelors,Married,Private,Prof-specialty,24,76,761,USA,82699.0,approved,9,3,26.8,occasional,medium,353.0,1
4544,33,Female,Bachelors,Widowed,Government,Machine-op-inspct,54,3985,6869,Canada,82843.0,denied,38,1,23.8,non-smoker,medium,,1
4545,54,Female,PhD,Single,Self-Employed,Prof-specialty,35,49686,8621,U.S.,43450.0,approved,21,3,39.1,occasional,high,442.0,0
4546,28,Female,Masters,Single,Government,Craft-repair,40,25105,4899,USA,115352.0,approved,23,3,26.6,occasional,medium,554.0,0
4547,69,Female,High School,Married,Private,Prof-specialty,43,26887,9969,us,46203.0,denied,5,5,29.8,occasional,medium,,0
4548,60,Male,High School,Married,Government,Tech-support,15,39921,1396,India,98630.0,denied,43,2,26.2,non-smoker,low,688.0,0
4549,20,Male,Bachelors,Married,Unemployed,,77,17681,592,USA,,denied,14,4,23.1,smoker,high,607.0,0
4550,50,Male,Bachelors,Widowed,Private,Sales,51,20102,5593,USA,112412.0,denied,10,4,28.9,smoker,medium,668.0,0
4551,34,Female,High School,Married,Unemployed,,63,20232,4036,Germany,75572.0,denied,26,2,42.0,non-smoker,high,585.0,0
4552,58,Female,Masters,Divorced,Government,Sales,34,777,7415,Mexico,70964.0,denied,38,2,40.7,non-smoker,low,379.0,0
4553,33,Male,High School,Widowed,Self-Employed,Other-service,11,23869,4972,Germany,49950.0,approved,7,4,28.5,occasional,low,,0
4554,52,Male,Bachelors,Divorced,Government,Exec-managerial,46,30467,7117,UK,62153.0,denied,13,5,27.9,non-smoker,low,449.0,0
4555,35,Male,Bachelors,Widowed,Self-Employed,Craft-repair,41,25259,2718,us,82374.0,approved,25,3,25.8,occasional,low,741.0,0
4556,25,Female,High School,Married,Self-Employed,Machine-op-inspct,65,6330,9350,us,47127.0,approved,36,3,28.4,non-smoker,medium,366.0,1
4557,36,Male,Masters,Married,Unemployed,Sales,80,45558,5656,UK,67446.0,approved,22,2,35.4,occasional,high,767.0,0
4558,61,Male,PhD,Widowed,Self-Employed,Prof-specialty,75,14753,7653,Germany,64866.0,approved,1,3,32.4,non-smoker,low,702.0,1
4559,62,Female,PhD,Widowed,Government,Sales,34,26019,1314,India,123817.0,approved,4,2,36.8,occasional,medium,810.0,1
4560,29,Male,PhD,Widowed,Government,Craft-repair,73,40693,5806,Mexico,71553.0,approved,33,1,17.7,non-smoker,low,421.0,1
4561,33,Female,Bachelors,Widowed,Private,,79,5213,7276,India,,denied,9,5,26.9,smoker,medium,435.0,0
4562,49,Male,Bachelors,Widowed,Private,Prof-specialty,31,6699,3078,us,42676.0,approved,34,3,30.3,occasional,medium,397.0,1
4563,26,Female,PhD,Widowed,Unemployed,Machine-op-inspct,88,38559,534,Canada,106272.0,denied,2,1,30.5,occasional,medium,481.0,0
4564,54,Male,Masters,Single,Self-Employed,Prof-specialty,42,25415,9184,UK,73636.0,approved,28,5,15.9,smoker,high,441.0,0
4565,36,Male,High School,Single,Unemployed,Other-service,51,1013,5614,Germany,42131.0,denied,42,3,27.1,non-smoker,low,619.0,1
4566,23,Female,PhD,Single,Unemployed,Machine-op-inspct,85,43938,442,UK,37307.0,approved,14,3,,smoker,medium,684.0,0
4567,41,Male,Bachelors,Married,Private,Tech-support,75,276,4825,UK,59970.0,approved,5,4,28.9,non-smoker,medium,816.0,0
4568,22,Male,PhD,Widowed,Private,Craft-repair,46,23002,3016,U.S.,118024.0,approved,1,1,,occasional,low,,1
4569,47,Female,PhD,Single,Private,Exec-managerial,42,34460,2447,Germany,82858.0,approved,20,1,31.1,non-smoker,high,510.0,1
4570,21,Female,Bachelors,Divorced,Government,Prof-specialty,71,24593,1010,UK,81098.0,denied,26,3,33.0,occasional,low,645.0,0
4571,58,Male,Bachelors,Married,Unemployed,Tech-support,64,10099,2615,Germany,106861.0,denied,19,1,21.0,non-smoker,high,545.0,1
4572,42,Male,High School,Divorced,Unemployed,Sales,89,20163,5020,us,46182.0,approved,12,4,20.8,non-smoker,high,537.0,0
4573,67,Female,Bachelors,Divorced,Self-Employed,Exec-managerial,17,22476,7276,India,27976.0,approved,20,4,23.8,non-smoker,high,,0
4574,18,Female,PhD,Single,Private,Other-service,76,19140,5811,USA,99913.0,denied,25,5,24.4,non-smoker,medium,826.0,1
4575,31,Male,Bachelors,Divorced,,Machine-op-inspct,70,31379,5616,us,23529.0,denied,31,5,15.0,occasional,medium,830.0,0
4576,60,Female,Masters,Single,Unemployed,Craft-repair,38,12285,9122,us,77338.0,approved,27,3,29.6,non-smoker,low,582.0,0
4577,56,Male,Bachelors,Single,Private,Machine-op-inspct,68,28906,5415,us,73742.0,denied,31,5,32.1,non-smoker,low,397.0,0
4578,34,Female,Bachelors,Divorced,Private,Sales,69,10617,9212,UK,unknown,approved,26,3,,non-smoker,high,663.0,0
4579,57,Male,Masters,Divorced,Private,Other-service,76,34535,1693,U.S.,75145.0,denied,21,3,31.5,occasional,low,792.0,0
4580,67,Female,Masters,Single,Private,Other-service,30,23270,8174,Canada,59282.0,approved,33,3,,occasional,high,409.0,0
4581,49,Male,High School,Widowed,Self-Employed,Prof-specialty,38,12319,7121,us,23781.0,denied,10,3,27.8,non-smoker,high,300.0,0
4582,33,Female,High School,Married,Unemployed,Other-service,69,32244,784,Germany,70910.0,approved,36,3,35.0,non-smoker,high,831.0,0
4583,36,Female,Bachelors,Married,Private,Prof-specialty,82,49738,5260,USA,47587.0,denied,13,5,27.9,occasional,low,779.0,0
4584,38,Male,Bachelors,Married,Self-Employed,Other-service,96,1178,2867,us,14981.0,approved,40,3,24.7,occasional,low,607.0,0
4585,46,Male,PhD,Widowed,Unemployed,Sales,90,38491,526,Canada,45711.0,approved,0,1,31.2,non-smoker,low,488.0,0
4586,60,Female,PhD,Single,Private,Tech-support,79,7813,4454,Canada,110674.0,approved,20,3,25.4,non-smoker,high,554.0,0
4587,69,Male,Masters,Widowed,Government,Prof-specialty,37,3645,2273,USA,67613.0,approved,31,3,27.3,occasional,high,813.0,0
4588,18,Female,High School,Divorced,Unemployed,Craft-repair,7,2601,2571,Germany,66602.0,approved,28,2,25.2,non-smoker,medium,822.0,0
4589,69,Male,High School,Single,Private,Tech-support,16,32098,4667,us,73087.0,approved,25,3,23.3,smoker,medium,748.0,1
4590,42,Male,Masters,Widowed,Unemployed,Sales,13,43950,6400,U.S.,66155.0,approved,0,5,31.2,smoker,medium,432.0,0
4591,40,Male,Bachelors,Widowed,Government,Craft-repair,33,25548,4366,U.S.,64420.0,approved,33,2,27.4,non-smoker,medium,764.0,1
4592,45,Female,High School,Divorced,,Other-service,60,22932,8004,Germany,78026.0,denied,31,3,28.9,occasional,high,784.0,0
4593,28,Female,PhD,Married,Self-Employed,Machine-op-inspct,23,28013,1907,UK,63803.0,denied,30,2,19.2,smoker,medium,428.0,0
4594,67,Other,PhD,Married,Private,Other-service,36,46641,1957,UK,,approved,19,3,30.8,smoker,high,441.0,1
4595,43,Female,Masters,Widowed,Private,Craft-repair,16,13179,6895,India,62497.0,approved,39,5,20.4,occasional,medium,unknown,1
4596,30,Female,Bachelors,Single,Self-Employed,Prof-specialty,89,44757,6126,UK,46993.0,denied,30,1,30.8,smoker,high,466.0,0
4597,61,Female,High School,Single,Government,Other-service,10,44780,9679,Canada,129157.0,denied,2,5,21.2,occasional,medium,698.0,1
4598,54,Male,PhD,Married,Unemployed,Tech-support,8,7339,7767,Canada,62183.0,approved,30,5,37.1,non-smoker,medium,308.0,0
4599,26,Female,PhD,Widowed,Private,Prof-specialty,83,8393,3898,Canada,100629.0,denied,40,2,30.0,occasional,high,,0
4600,29,Female,Bachelors,Single,Self-Employed,Tech-support,47,31385,498,India,81597.0,denied,2,1,31.4,smoker,high,845.0,0
4601,69,Male,Masters,Married,,Craft-repair,10,42813,6927,USA,94294.0,approved,32,2,30.9,occasional,medium,596.0,0
4602,69,Female,Masters,Married,Government,Exec-managerial,95,39130,2523,Germany,,denied,30,1,30.5,non-smoker,medium,376.0,1
4603,42,Female,Masters,Divorced,Government,Other-service,90,27562,6728,USA,78213.0,approved,43,2,36.4,non-smoker,medium,668.0,0
4604,22,Female,High School,Widowed,Government,Prof-specialty,33,34344,6343,Mexico,77324.0,approved,9,5,35.7,occasional,medium,309.0,1
4605,22,Female,High School,Divorced,Unemployed,Craft-repair,35,22557,3896,Germany,72116.0,approved,16,1,,non-smoker,low,632.0,1
4606,48,Female,High School,Married,Unemployed,Tech-support,20,21722,4452,Germany,unknown,approved,5,1,26.6,non-smoker,low,581.0,0
4607,47,Female,Bachelors,Single,Private,Sales,81,8538,9122,Canada,29709.0,approved,3,4,26.7,smoker,high,530.0,1
4608,46,Male,High School,Widowed,Self-Employed,Other-service,21,22905,811,Mexico,30663.0,approved,39,2,29.5,non-smoker,medium,660.0,0
4609,32,Female,High School,Widowed,Unemployed,Prof-specialty,99,40481,6573,Canada,29566.0,denied,14,3,22.9,smoker,high,640.0,0
4610,54,Male,High School,Married,Self-Employed,Other-service,82,31983,2170,UK,83141.0,approved,7,3,30.0,occasional,low,688.0,1
4611,38,Female,Bachelors,Widowed,Private,Prof-specialty,11,46848,1066,Canada,83981.0,approved,31,1,30.3,smoker,high,717.0,0
4612,60,Female,Bachelors,Single,Self-Employed,Exec-managerial,10,21857,5108,India,60163.0,approved,34,3,27.1,non-smoker,medium,322.0,1
4613,37,Female,Bachelors,Divorced,Government,Other-service,13,1368,8219,U.S.,54055.0,approved,25,2,23.8,smoker,high,678.0,0
4614,43,Female,PhD,Married,Government,Machine-op-inspct,26,17762,5,us,89027.0,approved,8,4,33.6,occasional,low,405.0,0
4615,51,Male,Masters,Divorced,Unemployed,Prof-specialty,91,30797,8802,Canada,61793.0,approved,9,1,27.4,smoker,low,691.0,0
4616,20,Female,PhD,Single,Government,Other-service,76,9267,2176,UK,83557.0,denied,20,5,15.3,non-smoker,medium,700.0,0
4617,42,Male,Masters,Widowed,Unemployed,Craft-repair,19,26221,4597,U.S.,83051.0,approved,22,2,25.5,occasional,medium,368.0,0
4618,18,Female,Masters,Single,Private,Sales,37,6657,4339,,56423.0,denied,19,5,30.5,smoker,high,603.0,0
4619,55,Female,Bachelors,Divorced,Unemployed,Other-service,54,3436,418,India,96635.0,approved,25,3,32.4,smoker,low,355.0,0
4620,32,Male,High School,Divorced,Unemployed,Prof-specialty,64,46170,7210,India,32719.0,denied,14,5,,non-smoker,high,713.0,0
4621,36,Female,PhD,Divorced,Unemployed,Sales,88,47480,7072,Mexico,69521.0,approved,37,2,25.6,smoker,medium,311.0,0
4622,61,Male,High School,Widowed,Government,Craft-repair,95,22811,613,us,19787.0,denied,3,3,30.8,non-smoker,high,372.0,1
4623,49,Female,Bachelors,Widowed,Private,Tech-support,85,12490,5135,India,53961.0,denied,23,1,,occasional,high,,0
4624,18,Male,Bachelors,Widowed,Self-Employed,Craft-repair,39,45379,660,Germany,92130.0,approved,14,2,26.2,non-smoker,high,448.0,0
4625,45,Male,Bachelors,Widowed,Government,Machine-op-inspct,99,13647,7799,Germany,50666.0,approved,31,4,35.6,occasional,medium,483.0,0
4626,36,Female,PhD,Widowed,Self-Employed,Machine-op-inspct,5,11113,7452,Canada,87561.0,approved,1,3,21.9,smoker,low,497.0,0
4627,59,Male,Bachelors,Divorced,Government,Other-service,97,11409,7284,U.S.,70984.0,denied,23,4,26.3,smoker,high,300.0,0
4628,23,Male,PhD,Married,Unemployed,Craft-repair,57,2687,3315,Germany,67047.0,approved,23,5,24.6,occasional,low,475.0,0
4629,20,Male,Bachelors,Single,Government,Sales,32,39318,6869,USA,91401.0,denied,35,4,35.0,smoker,medium,581.0,1
4630,46,Female,PhD,Married,Government,Craft-repair,71,134,1732,Canada,68391.0,denied,44,4,20.4,non-smoker,high,629.0,1
4631,58,Female,Masters,Married,Private,Prof-specialty,42,33997,9136,Germany,127930.0,approved,6,2,24.3,non-smoker,high,374.0,0
4632,22,Male,Masters,Divorced,Unemployed,Craft-repair,60,33627,8400,Mexico,38914.0,approved,10,3,19.5,occasional,high,771.0,1
4633,30,Female,High School,Widowed,Government,Tech-support,51,2955,6954,UK,75178.0,denied,19,4,25.5,occasional,high,838.0,0
4634,61,Male,High School,Single,Unemployed,Sales,35,25224,1207,USA,87920.0,approved,18,1,30.1,occasional,medium,835.0,0
4635,29,Female,PhD,Widowed,Private,Craft-repair,74,32155,5297,UK,70331.0,approved,38,4,19.4,non-smoker,low,736.0,0
4636,59,Female,Masters,Divorced,Private,Machine-op-inspct,18,14947,8539,Germany,101859.0,approved,3,5,26.7,non-smoker,medium,628.0,0
4637,42,Male,Masters,Divorced,Private,Machine-op-inspct,70,5123,6997,Mexico,unknown,approved,31,5,22.3,non-smoker,medium,847.0,1
4638,23,Male,Masters,Married,Government,Craft-repair,81,48554,8309,Canada,62928.0,denied,19,3,,occasional,medium,683.0,0
4639,65,Male,PhD,Divorced,Private,Craft-repair,96,9491,6342,Mexico,65303.0,approved,16,1,24.0,occasional,high,363.0,0
4640,31,Female,High School,Single,Self-Employed,Craft-repair,67,45602,9154,USA,73119.0,approved,43,1,31.8,non-smoker,high,581.0,0
4641,43,Female,High School,Married,Self-Employed,Tech-support,89,30523,1334,Mexico,63640.0,approved,10,4,27.1,smoker,high,644.0,0
4642,67,Female,PhD,Married,Self-Employed,Tech-support,80,44077,3491,us,39169.0,denied,21,3,38.3,occasional,low,724.0,1
4643,45,Male,Bachelors,Divorced,Government,Prof-specialty,98,15363,8381,Mexico,61199.0,approved,24,4,23.7,non-smoker,medium,539.0,0
4644,39,Male,Masters,Single,Government,Exec-managerial,30,13202,1677,us,81211.0,denied,33,1,25.4,occasional,low,390.0,0
4645,59,Female,Bachelors,Married,Self-Employed,Other-service,94,38414,2985,,91195.0,denied,41,4,21.1,non-smoker,medium,754.0,1
4646,27,Male,Bachelors,Divorced,Government,Sales,31,27625,240,Germany,46283.0,approved,17,5,34.4,occasional,high,693.0,0
4647,63,Female,High School,Divorced,Government,Craft-repair,62,14888,4033,,,denied,16,4,23.2,occasional,low,unknown,0
4648,45,Female,High School,Married,Self-Employed,Other-service,68,43422,4240,U.S.,87688.0,denied,23,2,16.6,occasional,medium,,0
4649,38,Male,Masters,Married,Private,Prof-specialty,57,49619,8041,India,86922.0,approved,29,4,22.8,occasional,high,340.0,0
4650,22,Male,High School,Widowed,Unemployed,Sales,94,830,2173,India,50130.0,denied,37,3,21.8,smoker,medium,617.0,0
4651,21,Male,Masters,Divorced,Private,Machine-op-inspct,33,35993,6233,UK,103120.0,approved,12,4,18.9,occasional,medium,769.0,0
4652,28,Female,High School,Widowed,Government,Tech-support,25,24982,7161,Germany,,approved,0,1,21.2,smoker,high,unknown,0
4653,38,Female,Masters,Married,Unemployed,Prof-specialty,10,23016,67,Mexico,93686.0,approved,7,5,24.2,occasional,low,416.0,0
4654,37,Female,PhD,Widowed,Private,Tech-support,67,29000,3972,USA,87601.0,denied,1,4,25.5,occasional,high,779.0,0
4655,20,Male,Masters,Widowed,Private,Craft-repair,16,36855,6736,USA,74466.0,approved,38,2,30.6,smoker,high,420.0,0
4656,51,Male,Bachelors,Divorced,Private,Other-service,71,15943,5412,Mexico,92887.0,approved,38,5,16.0,smoker,low,378.0,1
4657,47,Male,Bachelors,Divorced,,Other-service,93,40640,9004,,16611.0,approved,37,1,27.1,non-smoker,low,400.0,1
4658,49,Male,Masters,Married,Self-Employed,Craft-repair,56,24525,3685,UK,64800.0,approved,19,5,35.7,smoker,high,404.0,1
4659,43,Female,High School,Single,Government,Sales,35,15340,9938,Mexico,46284.0,denied,35,5,22.3,non-smoker,medium,367.0,0
4660,29,Female,Masters,Married,Unemployed,Tech-support,56,46843,3767,Mexico,,denied,39,4,27.8,smoker,low,849.0,0
4661,31,Female,Masters,Widowed,Private,Machine-op-inspct,66,15095,8114,Germany,49332.0,denied,3,5,19.4,smoker,medium,547.0,0
4662,64,Female,Bachelors,Widowed,Self-Employed,,27,27928,4967,U.S.,107357.0,denied,5,2,29.1,smoker,low,613.0,0
4663,26,Male,High School,Divorced,Unemployed,Tech-support,99,1172,2623,us,73254.0,denied,24,4,32.9,occasional,medium,751.0,1
4664,67,Female,High School,Divorced,Unemployed,Sales,16,33233,4595,us,107875.0,approved,10,3,12.0,smoker,high,530.0,1
4665,47,Male,PhD,Divorced,Unemployed,Tech-support,346,6139,1157,UK,997455.0,denied,26,5,123.5,smoker,medium,672.0,1
4666,34,Male,High School,Widowed,Unemployed,Craft-repair,62,952,6699,U.S.,50631.0,approved,37,5,33.7,non-smoker,low,526.0,1
4667,61,Male,PhD,Married,Unemployed,Sales,23,34399,2173,us,69525.0,denied,42,3,32.5,occasional,high,812.0,0
4668,63,Female,Masters,Married,Unemployed,Prof-specialty,60,22952,631,Germany,119398.0,approved,38,2,16.6,non-smoker,high,795.0,0
4669,40,Male,Masters,Widowed,Government,Exec-managerial,99,29313,4863,us,67738.0,denied,11,4,,smoker,high,755.0,0
4670,64,Female,Bachelors,Divorced,Government,Other-service,51,36928,4687,Canada,67869.0,approved,41,4,25.5,non-smoker,medium,642.0,1
4671,35,Female,Bachelors,Divorced,Self-Employed,Exec-managerial,90,22245,9210,us,92716.0,denied,44,2,23.7,smoker,medium,469.0,0
4672,22,Female,PhD,Widowed,Unemployed,Other-service,64,29924,9661,us,67408.0,approved,16,3,28.2,occasional,medium,584.0,0
4673,29,Male,PhD,Married,Government,,5,49355,8962,us,34483.0,approved,31,2,32.2,occasional,high,652.0,0
4674,50,Male,Masters,Single,Government,Craft-repair,98,33022,6705,us,110411.0,approved,29,5,33.5,non-smoker,medium,444.0,0
4675,41,Male,Masters,Divorced,Self-Employed,Other-service,22,1889,9705,Canada,92940.0,approved,29,1,25.6,non-smoker,low,515.0,1
4676,55,Male,Masters,Single,Unemployed,Prof-specialty,75,37151,4823,us,111765.0,denied,25,2,35.6,smoker,low,331.0,0
4677,43,Female,Bachelors,Married,Self-Employed,Craft-repair,86,19565,5958,India,66412.0,approved,32,3,27.3,smoker,low,845.0,0
4678,22,Male,Masters,Divorced,Private,Craft-repair,87,23750,7165,U.S.,70407.0,approved,2,5,26.7,occasional,high,324.0,0
4679,20,Male,PhD,Single,,Machine-op-inspct,47,11043,3748,Canada,66004.0,denied,37,4,35.9,occasional,high,,1
4680,37,Male,Masters,Divorced,Self-Employed,Craft-repair,5,28798,6761,Germany,74018.0,denied,33,1,31.5,occasional,low,801.0,0
4681,53,Male,Masters,Single,Unemployed,Machine-op-inspct,7,2144,8341,Mexico,68514.0,denied,33,3,32.8,occasional,medium,630.0,0
4682,64,Male,Masters,Married,Self-Employed,Craft-repair,87,27533,375,UK,86595.0,denied,32,5,26.2,non-smoker,high,316.0,0
4683,69,Female,PhD,Married,Self-Employed,Other-service,65,6527,3034,Canada,81195.0,approved,16,3,25.6,smoker,medium,690.0,0
4684,61,Male,Bachelors,Single,Government,Exec-managerial,84,27040,4298,UK,100772.0,approved,2,3,31.5,non-smoker,medium,589.0,0
4685,47,Male,PhD,Single,Government,Tech-support,22,35340,2498,Canada,57784.0,approved,27,2,34.4,occasional,low,795.0,0
4686,30,Female,PhD,Divorced,Private,Machine-op-inspct,30,12153,1454,us,27434.0,approved,13,3,25.4,smoker,medium,796.0,0
4687,69,Male,Bachelors,Divorced,Self-Employed,Machine-op-inspct,99,19745,7116,U.S.,106496.0,denied,42,4,22.9,occasional,medium,651.0,0
4688,44,Female,PhD,Widowed,,Other-service,96,18173,4130,India,23216.0,approved,4,2,20.5,non-smoker,high,656.0,0
4689,27,Male,Masters,Widowed,Unemployed,Sales,64,17601,5026,U.S.,60069.0,denied,2,3,25.5,non-smoker,low,402.0,1
4690,66,Female,PhD,Single,Unemployed,Tech-support,27,2284,517,Canada,89153.0,approved,43,3,29.8,non-smoker,low,667.0,0
4691,57,Female,High School,Single,Government,,49,29511,66,,64010.0,denied,34,2,19.0,occasional,high,,1
4692,34,Male,Bachelors,Married,Self-Employed,Other-service,69,10386,6301,India,97589.0,approved,12,5,27.2,non-smoker,high,494.0,0
4693,57,Male,Bachelors,Married,Private,Sales,49,40512,9064,us,42457.0,approved,6,4,31.0,smoker,high,382.0,1
4694,63,Male,PhD,Single,Government,,16,28843,7444,U.S.,118075.0,approved,26,2,24.5,non-smoker,low,,0
4695,42,Male,Bachelors,Widowed,Government,Exec-managerial,24,30968,2549,Mexico,62311.0,approved,29,5,27.4,non-smoker,medium,519.0,1
4696,41,Female,Masters,Widowed,Government,Sales,61,12841,8641,India,103535.0,denied,5,2,25.2,occasional,high,750.0,0
4697,47,Female,Bachelors,Widowed,Private,Prof-specialty,48,6917,926,USA,69073.0,denied,18,4,23.3,smoker,medium,359.0,0
4698,21,Male,Bachelors,Divorced,Self-Employed,Other-service,89,42129,3045,USA,88506.0,approved,33,5,26.3,non-smoker,low,796.0,0
4699,18,Male,High School,Single,Government,Exec-managerial,7,12885,7486,Canada,70038.0,denied,24,1,23.2,occasional,low,590.0,0
4700,46,Male,Bachelors,Married,Self-Employed,Tech-support,6,30174,7198,India,56726.0,denied,25,4,28.9,occasional,medium,632.0,0
4701,31,Female,High School,Widowed,Self-Employed,Sales,52,27438,7553,India,99571.0,denied,19,1,,smoker,medium,349.0,1
4702,60,Female,Masters,Widowed,Self-Employed,Craft-repair,21,41553,2156,us,62787.0,approved,40,1,28.3,occasional,high,326.0,0
4703,65,Male,Bachelors,Married,Self-Employed,Machine-op-inspct,95,47061,8631,India,21274.0,approved,17,3,31.3,occasional,low,768.0,0
4704,59,Male,PhD,Widowed,,,77,26570,270,Germany,92080.0,denied,17,1,22.9,smoker,low,678.0,0
4705,41,Female,Bachelors,Married,Unemployed,Tech-support,50,29978,2931,,unknown,approved,20,4,34.8,non-smoker,medium,408.0,0
